City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3hrs),Snow inches (last 3hrs)
675,Balsas,BR,2022-06-09 02:18:35,-7.5325,-46.0356,76.26,53,83,2.01,broken clouds,0.0,0.0
676,Richards Bay,ZA,2022-06-09 02:18:36,-28.783,32.0377,59.02,88,0,9.73,clear sky,0.0,0.0
677,Tanete,ID,2022-06-09 02:18:37,-3.9443,119.7848,83.73,72,98,3.71,overcast clouds,0.0,0.0
678,Kenora,CA,2022-06-09 02:18:37,49.8167,-94.4337,63.57,42,40,2.3,scattered clouds,0.0,0.0
679,Maarianhamina,AX,2022-06-09 02:18:37,60.0973,19.9348,55.26,88,0,4.61,clear sky,0.0,0.0
680,Saint-Pierre,RE,2022-06-09 02:18:38,-21.3393,55.4781,65.88,94,100,3.44,overcast clouds,0.0,0.0
681,Saint-Paul-Les-Dax,FR,2022-06-09 02:18:38,43.7272,-1.0516,63.12,98,7,2.3,clear sky,0.0,0.0
682,Sibu,MY,2022-06-09 02:18:39,2.3,111.8167,79.11,94,20,3.44,few clouds,0.0,0.0
683,Piacabucu,BR,2022-06-09 02:18:39,-10.4056,-36.4344,74.46,87,14,4.36,few clouds,0.0,0.0
684,San Andres,CO,2022-06-09 02:18:40,12.5847,-81.7006,82.42,83,75,4.61,broken clouds,0.0,0.0
685,Santa Maria,BR,2022-06-09 02:18:40,-29.6842,-53.8069,55.96,96,10,4.34,clear sky,0.0,0.0
686,Alindao,CF,2022-06-09 02:18:40,5.0267,21.2088,69.13,85,100,1.77,overcast clouds,0.0,0.0
687,Phan Thiet,VN,2022-06-09 02:18:41,10.9333,108.1,85.86,65,50,1.25,scattered clouds,0.0,0.0
688,Gusinoye Ozero,RU,2022-06-09 02:18:41,51.1144,106.2614,54.95,56,100,5.26,overcast clouds,0.0,0.0
689,Khonsa,IN,2022-06-09 02:18:42,27.0167,95.5667,68.22,100,100,0.76,overcast clouds,0.0,0.0
690,Numaran,MX,2022-06-09 02:18:42,20.25,-101.9333,75.51,46,88,1.99,overcast clouds,0.0,0.0
691,Bari Sadri,IN,2022-06-09 02:18:42,24.4167,74.4667,83.82,57,0,16.49,clear sky,0.0,0.0
692,Helena,US,2022-06-09 02:16:30,46.5927,-112.0361,64.42,61,75,6.91,broken clouds,0.0,0.0
693,Ono,JP,2022-06-09 02:18:43,34.85,134.9333,78.28,46,34,4.14,scattered clouds,0.0,0.0
694,Slave Lake,CA,2022-06-09 02:18:14,55.2834,-114.769,57.18,77,100,2.3,overcast clouds,0.0,0.0
695,Sampit,ID,2022-06-09 02:18:44,-2.5333,112.95,78.49,93,79,1.23,broken clouds,0.0,0.0
696,Bexbach,DE,2022-06-09 02:18:44,49.3461,7.2553,55.2,94,0,9.22,clear sky,0.0,0.0
697,Republic,US,2022-06-09 02:18:44,37.12,-93.4802,67.8,76,0,3.44,clear sky,0.0,0.0
698,Soe,ID,2022-06-09 02:18:45,-9.8607,124.284,74.35,68,100,8.01,overcast clouds,0.0,0.0
